Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD39,OUT035,3549.850947508307
NCU17,OUT019,207.13050352504638
FDJ20,OUT046,2117.451380327869
NCW41,OUT018,2633.839843902438
FDL52,OUT035,646.088815789474
FDS39,OUT035,2006.4707423197485
DRJ47,OUT045,2843.569789215686
FDP13,OUT010,207.13050352504638
DRK39,OUT010,207.13050352504638
FDF28,OUT010,207.13050352504638
FDB09,OUT045,2117.451380327869
FDM51,OUT046,1559.9736407643313
DRM49,OUT018,790.3307954098362
DRF23,OUT013,2843.569789215686
DRH01,OUT035,2843.569789215686
FDH12,OUT027,2846.4008225165553
FDA28,OUT019,207.13050352504638
FDW37,OUT018,1349.5129043321301
FDF02,OUT046,1673.9839872860641
DRL37,OUT046,646.088815789474
NCF43,OUT046,2006.4707423197485
FDH08,OUT010,471.3068466911763
FDR34,OUT019,471.3068466911763
NCK19,OUT049,3011.5252991596626
NCD55,OUT018,646.088815789474
FDT27,OUT049,3549.850947508307
FDQ57,OUT045,2432.6625807321775
FDA47,OUT035,2633.839843902438
DRG15,OUT027,1068.5067658349315
FDE05,OUT018,2432.6625807321775
FDN46,OUT046,1559.9736407643313
FDX27,OUT027,2846.4008225165553
FDT51,OUT045,1673.9839872860641
FDU33,OUT013,790.3307954098362
FDJ16,OUT027,1068.5067658349315
FDD20,OUT019,207.13050352504638
FDT36,OUT049,646.088815789474
DRF15,OUT027,5041.821497446809
FDN52,OUT010,207.13050352504638
FDC22,OUT027,5041.821497446809
FDX15,OUT045,2633.839843902438
FDT13,OUT013,3190.643467582416
FDU04,OUT017,2006.4707423197485
FDU31,OUT019,471.3068466911763
FDW59,OUT027,2846.4008225165553
NCO29,OUT046,2633.839843902438
FDL15,OUT035,2432.6625807321775
FDI41,OUT049,2432.6625807321775
FDQ48,OUT049,1559.9736407643313
DRI39,OUT013,1068.5067658349315
FDI08,OUT013,4125.174474540681
FDC21,OUT049,1673.9839872860641
FDF58,OUT035,1068.5067658349315
FDS08,OUT010,471.3068466911763
FDE47,OUT045,2117.451380327869
NCP18,OUT019,471.3068466911763
NCR41,OUT013,1559.9736407643313
FDA27,OUT013,4125.174474540681
FDA43,OUT035,3011.5252991596626
FDA49,OUT045,1349.5129043321301
NCE55,OUT018,2843.569789215686
DRM49,OUT027,790.3307954098362
FDF22,OUT027,5041.821497446809
FDQ15,OUT018,1349.5129043321301
NCS54,OUT017,2843.569789215686
NCY05,OUT013,646.088815789474
FDR45,OUT046,3805.948604166664
FDK57,OUT049,2006.4707423197485
FDF41,OUT010,471.3068466911763
FDV21,OUT046,2006.4707423197485
FDD51,OUT046,790.3307954098362
FDF33,OUT046,1673.9839872860641
FDA38,OUT046,3805.948604166664
FDR56,OUT045,3011.5252991596626
NCN41,OUT017,2117.451380327869
FDC60,OUT027,2846.4008225165553
FDB47,OUT045,3549.850947508307
DRH01,OUT013,2843.569789215686
FDW08,OUT046,1673.9839872860641
FDF38,OUT027,646.088815789474
FDY32,OUT017,2633.839843902438
FDG34,OUT049,1673.9839872860641
FDG47,OUT019,471.3068466911763
NCF18,OUT035,3190.643467582416
FDL39,OUT019,471.3068466911763
NCH55,OUT035,2117.451380327869
DRJ35,OUT049,1068.5067658349315
FDS44,OUT035,3549.850947508307
DRE01,OUT018,3549.850947508307
FDY39,OUT013,3190.643467582416
FDY32,OUT018,2633.839843902438
FDR33,OUT027,2846.4008225165553
NCP50,OUT049,1349.5129043321301
FDZ47,OUT018,1559.9736407643313
FDU57,OUT049,2432.6625807321775
FDY44,OUT013,3011.5252991596626
DRH59,OUT018,1068.5067658349315
FDB03,OUT027,5041.821497446809
FDY46,OUT045,3190.643467582416
FDM39,OUT045,2843.569789215686
FDY36,OUT035,1068.5067658349315
NCM55,OUT035,3190.643467582416
FDJ50,OUT010,207.13050352504638
DRL60,OUT013,2432.6625807321775
NCJ54,OUT049,3805.948604166664
FDX59,OUT017,646.088815789474
FDI07,OUT013,3011.5252991596626
DRF51,OUT010,207.13050352504638
FDM14,OUT017,1673.9839872860641
FDP21,OUT045,3190.643467582416
FDE40,OUT035,1068.5067658349315
FDE05,OUT035,2432.6625807321775
FDM13,OUT027,2846.4008225165553
FDC34,OUT027,5041.821497446809
NCI55,OUT018,2117.451380327869
NCE43,OUT018,2633.839843902438
FDW58,OUT018,1673.9839872860641
FDG60,OUT045,3805.948604166664
FDV31,OUT017,2843.569789215686
FDR47,OUT013,3011.5252991596626
FDM60,OUT019,207.13050352504638
NCF06,OUT018,4125.174474540681
NCN26,OUT027,2846.4008225165553
FDQ59,OUT049,1349.5129043321301
FDF09,OUT046,646.088815789474
NCS06,OUT017,4125.174474540681
FDT44,OUT046,1892.0661445161295
FDI19,OUT017,3805.948604166664
FDT22,OUT017,1068.5067658349315
NCF54,OUT027,5041.821497446809
DRG25,OUT045,3190.643467582416
FDB59,OUT017,3011.5252991596626
FDQ37,OUT017,3011.5252991596626
FDP56,OUT035,790.3307954098362
FDW44,OUT035,2843.569789215686
FDJ26,OUT010,471.3068466911763
FDU43,OUT018,3805.948604166664
FDW33,OUT045,1673.9839872860641
NCX53,OUT027,2846.4008225165553
FDN56,OUT010,471.3068466911763
DRF15,OUT049,2432.6625807321775
FDO33,OUT017,1892.0661445161295
FDZ39,OUT010,207.13050352504638
NCJ19,OUT017,1068.5067658349315
FDU01,OUT035,3190.643467582416
FDT12,OUT035,3805.948604166664
NCM18,OUT018,1068.5067658349315
FDP19,OUT017,2006.4707423197485
NCR42,OUT049,646.088815789474
FDN10,OUT046,1892.0661445161295
FDG44,OUT017,1068.5067658349315
FDQ10,OUT046,2843.569789215686
DRH13,OUT049,1673.9839872860641
FDT52,OUT013,3805.948604166664
FDM56,OUT045,1673.9839872860641
NCO43,OUT010,207.13050352504638
NCV29,OUT035,2843.569789215686
NCF06,OUT013,4125.174474540681
FDO50,OUT035,1349.5129043321301
FDT59,OUT013,3805.948604166664
FDX40,OUT027,646.088815789474
FDE50,OUT017,3190.643467582416
FDX51,OUT017,3011.5252991596626
NCD30,OUT018,1559.9736407643313
FDK15,OUT013,1559.9736407643313
FDL12,OUT045,1068.5067658349315
FDK46,OUT017,4125.174474540681
DRH49,OUT010,207.13050352504638
FDQ57,OUT046,2432.6625807321775
FDY59,OUT017,1349.5129043321301
FDO09,OUT018,4125.174474540681
NCG30,OUT035,2117.451380327869
FDM09,OUT017,2633.839843902438
NCN17,OUT027,2846.4008225165553
NCS42,OUT013,1349.5129043321301
FDD02,OUT019,207.13050352504638
FDE34,OUT013,3190.643467582416
FDU38,OUT045,3011.5252991596626
FDB33,OUT046,2633.839843902438
NCJ29,OUT017,1349.5129043321301
FDZ27,OUT035,790.3307954098362
FDI40,OUT013,1559.9736407643313
FDG22,OUT013,646.088815789474
FDT51,OUT017,1673.9839872860641
FDF20,OUT018,3011.5252991596626
FDV50,OUT035,2117.451380327869
FDT02,OUT049,646.088815789474
DRC49,OUT017,2432.6625807321775
FDF26,OUT049,2432.6625807321775
FDV52,OUT035,1892.0661445161295
FDX59,OUT049,646.088815789474
FDV25,OUT035,3805.948604166664
FDW23,OUT027,646.088815789474
FDE53,OUT018,1673.9839872860641
FDA19,OUT017,2006.4707423197485
FDH22,OUT046,2006.4707423197485
NCO41,OUT013,1559.9736407643313
FDX12,OUT017,3805.948604166664
FDF17,OUT013,3011.5252991596626
FDS11,OUT045,3805.948604166664
FDR51,OUT035,2432.6625807321775
FDT49,OUT010,207.13050352504638
FDC56,OUT013,2006.4707423197485
FDR13,OUT027,2846.4008225165553
FDQ60,OUT035,2006.4707423197485
FDN38,OUT049,4125.174474540681
NCL29,OUT013,2633.839843902438
FDO13,OUT027,5041.821497446809
FDE26,OUT018,2432.6625807321775
FDA31,OUT010,471.3068466911763
FDX14,OUT035,1068.5067658349315
FDA34,OUT045,2843.569789215686
FDF26,OUT013,2432.6625807321775
FDE38,OUT045,2633.839843902438
DRI11,OUT046,1892.0661445161295
FDQ60,OUT027,2846.4008225165553
FDL21,OUT027,646.088815789474
DRC12,OUT027,5041.821497446809
FDC47,OUT046,3549.850947508307
FDE57,OUT045,2006.4707423197485
FDT14,OUT045,2006.4707423197485
NCZ53,OUT046,3190.643467582416
FDE28,OUT018,3549.850947508307
FDR19,OUT035,2432.6625807321775
NCF54,OUT019,471.3068466911763
FDZ08,OUT046,1349.5129043321301
NCJ05,OUT018,2432.6625807321775
FDF59,OUT046,2006.4707423197485
NCO05,OUT035,1559.9736407643313
FDW24,OUT018,790.3307954098362
NCX42,OUT018,2633.839843902438
NCA53,OUT035,790.3307954098362
FDI45,OUT019,471.3068466911763
FDG46,OUT046,1892.0661445161295
FDM20,OUT010,471.3068466911763
FDW11,OUT010,207.13050352504638
FDX08,OUT035,2843.569789215686
NCK17,OUT035,646.088815789474
FDK32,OUT018,2432.6625807321775
NCA42,OUT035,2633.839843902438
DRI01,OUT035,2843.569789215686
NCL55,OUT049,4125.174474540681
DRE25,OUT018,1559.9736407643313
FDD14,OUT017,3190.643467582416
FDB10,OUT046,3549.850947508307
DRN11,OUT035,2432.6625807321775
FDP38,OUT018,790.3307954098362
NCA30,OUT017,3190.643467582416
FDT15,OUT017,3190.643467582416
NCP55,OUT018,1068.5067658349315
FDF12,OUT035,2432.6625807321775
FDM21,OUT018,4125.174474540681
FDX56,OUT035,3549.850947508307
FDF10,OUT017,2432.6625807321775
FDT32,OUT045,3190.643467582416
FDM51,OUT018,1559.9736407643313
NCR50,OUT018,2432.6625807321775
FDI19,OUT049,3805.948604166664
FDX21,OUT017,1673.9839872860641
FDR31,OUT035,2432.6625807321775
FDY02,OUT013,4125.174474540681
NCA29,OUT045,2843.569789215686
NCX17,OUT046,3549.850947508307
FDM12,OUT045,3011.5252991596626
FDI53,OUT027,5041.821497446809
NCU30,OUT049,2633.839843902438
FDC56,OUT027,2846.4008225165553
FDK27,OUT018,2006.4707423197485
NCK18,OUT017,2633.839843902438
FDB52,OUT019,471.3068466911763
DRG25,OUT027,5041.821497446809
FDZ13,OUT049,790.3307954098362
FDB57,OUT019,471.3068466911763
FDR40,OUT046,1349.5129043321301
NCO14,OUT019,207.13050352504638
NCN19,OUT045,3011.5252991596626
FDQ28,OUT019,471.3068466911763
FDO13,OUT018,2633.839843902438
FDK48,OUT013,1349.5129043321301
FDU07,OUT018,2432.6625807321775
FDW20,OUT046,2117.451380327869
FDV12,OUT010,207.13050352504638
FDH24,OUT013,2633.839843902438
FDV59,OUT049,3805.948604166664
FDK57,OUT045,2006.4707423197485
FDL16,OUT027,790.3307954098362
NCQ17,OUT046,2432.6625807321775
FDJ15,OUT018,3190.643467582416
FDX24,OUT049,1349.5129043321301
FDT47,OUT046,1559.9736407643313
FDT10,OUT049,1068.5067658349315
FDZ37,OUT018,1349.5129043321301
FDW43,OUT027,5041.821497446809
DRN36,OUT017,1559.9736407643313
FDJ14,OUT045,1349.5129043321301
FDA32,OUT013,3805.948604166664
FDJ38,OUT019,471.3068466911763
FDQ57,OUT017,2432.6625807321775
NCQ41,OUT019,471.3068466911763
FDG56,OUT049,1068.5067658349315
DRC13,OUT027,2846.4008225165553
FDV55,OUT035,2432.6625807321775
FDQ49,OUT045,2633.839843902438
FDE29,OUT010,207.13050352504638
FDR03,OUT013,3805.948604166664
FDD45,OUT049,1349.5129043321301
FDN38,OUT010,471.3068466911763
FDT56,OUT046,1068.5067658349315
FDT48,OUT045,3011.5252991596626
FDU03,OUT049,3190.643467582416
FDC56,OUT010,207.13050352504638
NCO43,OUT027,2846.4008225165553
FDQ27,OUT017,1559.9736407643313
FDR03,OUT046,3805.948604166664
DRH23,OUT010,207.13050352504638
FDG22,OUT045,646.088815789474
NCJ42,OUT013,1673.9839872860641
FDR24,OUT046,1349.5129043321301
FDW60,OUT035,2843.569789215686
FDJ08,OUT013,3190.643467582416
DRL59,OUT018,790.3307954098362
FDG60,OUT010,471.3068466911763
FDW27,OUT017,2432.6625807321775
FDX14,OUT018,1349.5129043321301
FDC20,OUT013,1068.5067658349315
NCS29,OUT018,4125.174474540681
FDJ56,OUT046,1559.9736407643313
FDB20,OUT019,207.13050352504638
FDL28,OUT027,5041.821497446809
FDW01,OUT018,2432.6625807321775
FDL03,OUT046,3011.5252991596626
FDX22,OUT049,3805.948604166664
FDJ21,OUT035,2432.6625807321775
FDR31,OUT045,2432.6625807321775
FDG21,OUT035,2432.6625807321775
FDS22,OUT027,646.088815789474
FDK08,OUT035,1559.9736407643313
FDE17,OUT018,2432.6625807321775
NCN30,OUT017,1559.9736407643313
FDT50,OUT046,1559.9736407643313
NCX42,OUT049,2633.839843902438
FDJ12,OUT035,3805.948604166664
NCA18,OUT027,2846.4008225165553
FDP23,OUT019,471.3068466911763
FDX12,OUT013,3805.948604166664
FDN40,OUT018,2432.6625807321775
FDV48,OUT035,1349.5129043321301
NCY54,OUT013,2843.569789215686
FDL16,OUT010,207.13050352504638
FDR45,OUT018,3805.948604166664
FDJ52,OUT046,2633.839843902438
DRG01,OUT017,1349.5129043321301
FDP52,OUT013,3549.850947508307
FDU58,OUT017,3190.643467582416
FDL02,OUT045,1673.9839872860641
FDG28,OUT013,3805.948604166664
FDA19,OUT035,2006.4707423197485
FDW46,OUT027,1068.5067658349315
NCD43,OUT049,1673.9839872860641
DRG39,OUT013,790.3307954098362
NCF55,OUT049,646.088815789474
FDJ07,OUT046,1892.0661445161295
FDE08,OUT046,2432.6625807321775
FDP56,OUT019,207.13050352504638
FDT45,OUT045,1068.5067658349315
FDF17,OUT018,3011.5252991596626
FDX44,OUT046,1349.5129043321301
FDM28,OUT027,5041.821497446809
FDI36,OUT049,3011.5252991596626
FDS07,OUT045,1892.0661445161295
FDD36,OUT045,1892.0661445161295
FDW11,OUT046,1068.5067658349315
FDN40,OUT049,2432.6625807321775
NCQ18,OUT049,1559.9736407643313
NCQ54,OUT017,2633.839843902438
NCS42,OUT045,1349.5129043321301
DRH39,OUT010,207.13050352504638
FDC09,OUT027,2846.4008225165553
FDT08,OUT010,471.3068466911763
FDC08,OUT035,3805.948604166664
FDT20,OUT017,646.088815789474
FDS35,OUT035,1068.5067658349315
FDX58,OUT018,3190.643467582416
FDW58,OUT046,1673.9839872860641
DRD27,OUT046,1559.9736407643313
FDH32,OUT019,207.13050352504638
FDS26,OUT035,4125.174474540681
FDQ31,OUT046,1349.5129043321301
FDP11,OUT018,3549.850947508307
FDD58,OUT017,1559.9736407643313
FDM33,OUT045,3549.850947508307
FDZ16,OUT049,3011.5252991596626
NCS29,OUT010,471.3068466911763
NCM18,OUT019,207.13050352504638
FDP11,OUT049,3549.850947508307
NCC42,OUT017,2117.451380327869
DRM23,OUT046,2843.569789215686
NCN55,OUT027,5041.821497446809
FDK46,OUT013,4125.174474540681
FDR01,OUT046,3011.5252991596626
NCA05,OUT045,2432.6625807321775
NCP43,OUT017,2843.569789215686
FDR12,OUT010,471.3068466911763
FDQ01,OUT013,4125.174474540681
FDM13,OUT046,2006.4707423197485
FDQ19,OUT017,3805.948604166664
FDK56,OUT019,471.3068466911763
NCX06,OUT010,471.3068466911763
FDO56,OUT027,2846.4008225165553
FDU45,OUT045,1892.0661445161295
FDI16,OUT019,207.13050352504638
FDL32,OUT046,1892.0661445161295
FDA07,OUT046,2006.4707423197485
FDA14,OUT045,2432.6625807321775
FDV46,OUT027,2846.4008225165553
NCO07,OUT035,3805.948604166664
NCP41,OUT046,1673.9839872860641
FDY60,OUT018,2006.4707423197485
FDN38,OUT017,4125.174474540681
FDO15,OUT046,1068.5067658349315
FDT60,OUT013,2006.4707423197485
FDA55,OUT035,3805.948604166664
FDE02,OUT010,207.13050352504638
DRJ39,OUT049,3805.948604166664
FDV34,OUT035,1068.5067658349315
FDS20,OUT027,5041.821497446809
FDF02,OUT027,2846.4008225165553
FDW40,OUT017,2117.451380327869
NCB43,OUT046,3190.643467582416
FDR58,OUT017,1349.5129043321301
DRJ59,OUT035,646.088815789474
NCD30,OUT017,1559.9736407643313
FDE14,OUT017,1559.9736407643313
FDC28,OUT018,1673.9839872860641
FDU16,OUT018,1349.5129043321301
NCD19,OUT035,1068.5067658349315
FDU21,OUT046,646.088815789474
FDV59,OUT027,5041.821497446809
FDU03,OUT045,3190.643467582416
FDC33,OUT010,471.3068466911763
NCR42,OUT035,646.088815789474
DRH59,OUT035,1068.5067658349315
NCM31,OUT035,2006.4707423197485
FDS50,OUT035,3805.948604166664
FDP39,OUT046,1068.5067658349315
FDQ55,OUT013,1892.0661445161295
FDV36,OUT019,207.13050352504638
FDI05,OUT027,2846.4008225165553
FDS45,OUT027,2846.4008225165553
FDA39,OUT045,646.088815789474
FDC37,OUT010,207.13050352504638
FDJ60,OUT027,5041.821497446809
DRQ35,OUT046,2006.4707423197485
NCJ06,OUT046,1892.0661445161295
NCY42,OUT018,2432.6625807321775
DRM37,OUT049,3011.5252991596626
FDR14,OUT045,790.3307954098362
FDE51,OUT049,790.3307954098362
FDT33,OUT017,2633.839843902438
FDR08,OUT013,1892.0661445161295
FDE36,OUT010,471.3068466911763
FDL22,OUT019,207.13050352504638
FDR44,OUT013,2006.4707423197485
FDI56,OUT019,207.13050352504638
FDE47,OUT010,207.13050352504638
FDV27,OUT010,207.13050352504638
FDV10,OUT049,646.088815789474
FDC40,OUT045,1349.5129043321301
NCX41,OUT013,3805.948604166664
NCQ38,OUT027,2846.4008225165553
FDV12,OUT027,2846.4008225165553
FDE52,OUT017,1349.5129043321301
FDG20,OUT027,5041.821497446809
FDV16,OUT027,646.088815789474
FDI32,OUT017,1892.0661445161295
FDJ32,OUT049,1068.5067658349315
FDN39,OUT018,2633.839843902438
FDY34,OUT017,2633.839843902438
FDC14,OUT035,646.088815789474
FDA55,OUT017,3805.948604166664
FDZ50,OUT010,471.3068466911763
DRG13,OUT049,2633.839843902438
FDP01,OUT013,2432.6625807321775
NCG54,OUT017,2843.569789215686
FDM13,OUT045,2006.4707423197485
NCO18,OUT027,5041.821497446809
NCW41,OUT013,2432.6625807321775
FDM52,OUT027,5041.821497446809
NCF55,OUT035,646.088815789474
FDT09,OUT046,2117.451380327869
NCM19,OUT035,1673.9839872860641
FDW12,OUT018,2432.6625807321775
FDP15,OUT019,471.3068466911763
FDK36,OUT045,790.3307954098362
FDZ25,OUT035,2843.569789215686
NCW06,OUT049,3011.5252991596626
FDW60,OUT046,2843.569789215686
DRC49,OUT013,2432.6625807321775
NCT17,OUT035,3190.643467582416
NCN06,OUT018,2633.839843902438
FDC45,OUT013,2843.569789215686
DRJ47,OUT019,471.3068466911763
NCF06,OUT045,4125.174474540681
FDE21,OUT010,207.13050352504638
DRG27,OUT013,646.088815789474
FDW40,OUT049,2117.451380327869
NCO53,OUT046,3190.643467582416
FDE23,OUT049,790.3307954098362
FDQ16,OUT046,1673.9839872860641
FDS26,OUT045,4125.174474540681
FDZ13,OUT010,207.13050352504638
FDS14,OUT049,2432.6625807321775
FDC10,OUT045,1892.0661445161295
FDY16,OUT049,3190.643467582416
FDJ20,OUT035,2117.451380327869
FDV43,OUT035,646.088815789474
FDZ32,OUT027,2846.4008225165553
FDR23,OUT046,2843.569789215686
FDN24,OUT035,1068.5067658349315
FDE34,OUT027,5041.821497446809
FDU31,OUT013,3805.948604166664
FDW33,OUT018,1673.9839872860641
FDU26,OUT046,1892.0661445161295
FDE20,OUT027,5041.821497446809
NCW05,OUT035,1673.9839872860641
FDB22,OUT018,2432.6625807321775
FDO56,OUT046,1892.0661445161295
FDA19,OUT027,2846.4008225165553
DRI39,OUT045,1068.5067658349315
FDH52,OUT018,1068.5067658349315
FDZ50,OUT035,3190.643467582416
NCN42,OUT035,2432.6625807321775
FDB53,OUT013,2432.6625807321775
DRG11,OUT017,1673.9839872860641
DRK11,OUT027,5041.821497446809
FDQ60,OUT017,2006.4707423197485
FDT36,OUT017,646.088815789474
DRG25,OUT018,3190.643467582416
DRJ23,OUT046,3011.5252991596626
FDG05,OUT035,2633.839843902438
NCK06,OUT018,2006.4707423197485
FDU52,OUT017,2432.6625807321775
FDW07,OUT018,1349.5129043321301
NCM17,OUT045,790.3307954098362
FDA22,OUT045,2633.839843902438
NCA41,OUT018,3011.5252991596626
FDF38,OUT035,646.088815789474
FDH52,OUT046,1068.5067658349315
FDY58,OUT019,471.3068466911763
FDZ16,OUT045,3011.5252991596626
NCM18,OUT017,1068.5067658349315
FDA22,OUT018,2633.839843902438
NCJ43,OUT035,2843.569789215686
FDI34,OUT027,5041.821497446809
FDG56,OUT046,1068.5067658349315
FDS34,OUT046,1892.0661445161295
DRC01,OUT035,790.3307954098362
FDQ04,OUT035,646.088815789474
FDK04,OUT035,1068.5067658349315
FDT51,OUT049,1673.9839872860641
FDV26,OUT017,3011.5252991596626
FDS04,OUT049,2006.4707423197485
FDW43,OUT018,3805.948604166664
FDQ28,OUT010,471.3068466911763
NCK06,OUT017,2006.4707423197485
FDS23,OUT018,2006.4707423197485
FDZ36,OUT019,471.3068466911763
FDE56,OUT018,1068.5067658349315
FDW10,OUT027,5041.821497446809
NCN14,OUT045,3190.643467582416
NCQ18,OUT045,1559.9736407643313
FDW08,OUT017,1673.9839872860641
FDU43,OUT035,3805.948604166664
FDR33,OUT010,207.13050352504638
FDM24,OUT010,471.3068466911763
NCZ05,OUT046,1673.9839872860641
NCV41,OUT035,1892.0661445161295
FDV11,OUT018,2843.569789215686
NCY05,OUT035,646.088815789474
FDV44,OUT018,3190.643467582416
FDW32,OUT049,1349.5129043321301
NCU18,OUT027,2846.4008225165553
NCC43,OUT035,4125.174474540681
FDW19,OUT013,1673.9839872860641
FDN31,OUT035,3011.5252991596626
FDI48,OUT045,790.3307954098362
FDS24,OUT017,1349.5129043321301
FDF46,OUT049,1892.0661445161295
DRG23,OUT017,2432.6625807321775
FDG14,OUT018,2432.6625807321775
NCY30,OUT049,2843.569789215686
FDO28,OUT018,2006.4707423197485
DRD24,OUT035,2117.451380327869
FDI33,OUT049,1349.5129043321301
FDN32,OUT046,3190.643467582416
FDR16,OUT045,3549.850947508307
FDF26,OUT046,2432.6625807321775
NCN29,OUT018,790.3307954098362
FDE20,OUT045,2633.839843902438
FDA46,OUT046,3011.5252991596626
FDU28,OUT045,3190.643467582416
FDQ48,OUT045,1559.9736407643313
FDV36,OUT013,2117.451380327869
FDR14,OUT018,1068.5067658349315
FDP23,OUT017,3805.948604166664
FDP56,OUT013,790.3307954098362
FDK48,OUT010,207.13050352504638
FDR48,OUT046,2432.6625807321775
NCY29,OUT049,1068.5067658349315
FDM22,OUT018,1068.5067658349315
DRJ01,OUT013,2633.839843902438
FDZ43,OUT045,3805.948604166664
FDV03,OUT035,2432.6625807321775
FDX11,OUT027,5041.821497446809
NCA41,OUT027,5041.821497446809
FDE38,OUT017,2633.839843902438
FDI27,OUT018,790.3307954098362
FDN32,OUT013,3190.643467582416
NCN43,OUT017,2006.4707423197485
FDB47,OUT027,5041.821497446809
FDV03,OUT017,2432.6625807321775
NCN30,OUT045,1559.9736407643313
NCV54,OUT010,207.13050352504638
FDV07,OUT013,1673.9839872860641
FDP07,OUT049,3011.5252991596626
FDK48,OUT018,1068.5067658349315
FDM15,OUT019,471.3068466911763
FDY19,OUT027,2846.4008225165553
FDK46,OUT046,4125.174474540681
FDY11,OUT045,1068.5067658349315
FDH09,OUT046,790.3307954098362
FDO08,OUT027,5041.821497446809
FDU14,OUT013,4125.174474540681
FDD22,OUT027,2846.4008225165553
FDM27,OUT017,2633.839843902438
FDL02,OUT027,2846.4008225165553
NCA17,OUT035,2432.6625807321775
FDE38,OUT019,471.3068466911763
NCG07,OUT049,3190.643467582416
DRC27,OUT013,3805.948604166664
FDA27,OUT035,4125.174474540681
FDW40,OUT045,2117.451380327869
DRI11,OUT013,1892.0661445161295
FDN50,OUT046,1559.9736407643313
FDR12,OUT046,2843.569789215686
FDT34,OUT027,2846.4008225165553
FDW11,OUT035,1068.5067658349315
NCO30,OUT027,5041.821497446809
FDZ34,OUT017,3011.5252991596626
FDU45,OUT017,1892.0661445161295
NCD42,OUT035,646.088815789474
FDX25,OUT045,3190.643467582416
NCR29,OUT046,1068.5067658349315
FDX43,OUT019,471.3068466911763
FDB04,OUT010,207.13050352504638
FDR49,OUT027,790.3307954098362
FDS39,OUT018,2006.4707423197485
FDW58,OUT045,1673.9839872860641
FDG22,OUT019,207.13050352504638
FDG31,OUT017,1068.5067658349315
NCV53,OUT027,5041.821497446809
DRJ37,OUT035,2432.6625807321775
FDV07,OUT035,1673.9839872860641
FDW52,OUT018,2633.839843902438
FDT15,OUT045,3190.643467582416
FDD02,OUT018,1892.0661445161295
FDM16,OUT035,1068.5067658349315
NCE55,OUT046,2843.569789215686
FDB57,OUT018,3805.948604166664
FDQ04,OUT013,646.088815789474
FDQ47,OUT019,207.13050352504638
FDY14,OUT019,471.3068466911763
DRK37,OUT017,3190.643467582416
FDO25,OUT017,3549.850947508307
FDL57,OUT046,4125.174474540681
NCK29,OUT018,2006.4707423197485
FDK46,OUT027,5041.821497446809
NCB43,OUT010,471.3068466911763
DRE01,OUT027,5041.821497446809
FDC46,OUT018,3190.643467582416
FDQ23,OUT045,1673.9839872860641
FDX38,OUT049,790.3307954098362
FDG60,OUT018,3805.948604166664
FDW55,OUT017,3805.948604166664
FDP39,OUT013,790.3307954098362
FDB20,OUT018,1349.5129043321301
FDV21,OUT017,2006.4707423197485
FDZ02,OUT013,1559.9736407643313
FDP19,OUT027,2846.4008225165553
FDA38,OUT035,3805.948604166664
FDH22,OUT045,2006.4707423197485
DRM11,OUT045,4125.174474540681
FDO12,OUT027,5041.821497446809
FDT14,OUT049,2006.4707423197485
FDW34,OUT010,471.3068466911763
FDG04,OUT027,5041.821497446809
FDW59,OUT018,1349.5129043321301
FDR33,OUT018,1673.9839872860641
FDP32,OUT013,2006.4707423197485
FDL13,OUT027,5041.821497446809
FDD22,OUT013,1892.0661445161295
FDV40,OUT027,1068.5067658349315
NCD55,OUT046,646.088815789474
FDQ20,OUT010,207.13050352504638
FDD28,OUT045,1068.5067658349315
FDC39,OUT045,3549.850947508307
NCR17,OUT049,1892.0661445161295
DRO35,OUT018,1892.0661445161295
FDF40,OUT049,4125.174474540681
FDR31,OUT018,2432.6625807321775
NCQ41,OUT017,3011.5252991596626
FDP38,OUT046,790.3307954098362
NCU54,OUT027,5041.821497446809
FDG22,OUT018,646.088815789474
DRK59,OUT013,3549.850947508307
FDC37,OUT046,1673.9839872860641
NCO42,OUT013,2432.6625807321775
NCT42,OUT017,2432.6625807321775
FDX27,OUT035,1349.5129043321301
FDV40,OUT018,1068.5067658349315
FDT45,OUT027,1068.5067658349315
FDS47,OUT019,207.13050352504638
FDR45,OUT035,3805.948604166664
FDB03,OUT045,3549.850947508307
FDO49,OUT035,1068.5067658349315
FDU60,OUT027,5041.821497446809
FDB26,OUT018,790.3307954098362
FDB46,OUT017,3549.850947508307
FDQ37,OUT019,471.3068466911763
FDN03,OUT017,4125.174474540681
NCX30,OUT045,4125.174474540681
FDK32,OUT019,471.3068466911763
DRM47,OUT013,3011.5252991596626
NCO02,OUT046,1068.5067658349315
FDP04,OUT013,1068.5067658349315
NCO43,OUT049,1559.9736407643313
FDD59,OUT013,1349.5129043321301
FDQ10,OUT017,2843.569789215686
FDW45,OUT035,2432.6625807321775
NCK30,OUT049,4125.174474540681
FDU31,OUT018,3805.948604166664
NCQ17,OUT019,471.3068466911763
FDN01,OUT017,2843.569789215686
FDZ19,OUT049,2843.569789215686
DRG37,OUT017,2432.6625807321775
FDE32,OUT045,646.088815789474
FDO34,OUT049,2633.839843902438
FDM04,OUT019,207.13050352504638
FDZ25,OUT049,2843.569789215686
FDU08,OUT049,1559.9736407643313
NCW30,OUT045,4125.174474540681
NCM18,OUT013,1068.5067658349315
FDS22,OUT035,646.088815789474
NCH18,OUT017,3805.948604166664
